,AU200,AUD,BCO,CAD,CHF,CN50,CNH,CORN,CZK,DE10YB,DE30,DKK,EU50,EUR,FR40,GBP,HK33,HKD,HUF,IN50,INR,JP225,JPY,MXN,NAS100,NATGAS,NL25,NOK,NZD,PLN,SAR,SEK,SG30,SGD,SOYBN,SPX500,SUGAR,THB,TRY,TWIX,UK100,UK10YB,US2000,US30,USB02Y,USB05Y,USB10Y,USB30Y,USD,WHEAT,WTICO,XAG,XAU,XCU,XPD,XPT,ZAR
2018-11-08,47047.366103938555,7.998142444084551,770.909035813903,8.380374329863097,11.006065413132673,121158.81987681745,1.5930072126906238,40.27004583727211,0.483895963477304,2016.0562614511982,144850.16261830213,1.6821188678043157,40615.26780996245,12.548742843893145,64193.10464124789,14.360109959676494,35815.07511092707,1.4133228876622907,0.03904577134074755,116675.76089823162,0.15276402744420312,245671.6320265028,0.09726108477744247,0.5498660231081397,77613.37366482055,40.867787034416885,6658.991492107945,1.3122793018063066,7.462407397631463,2.9261509770463396,2.9508247727042867,1.219064065333952,2775.9698474558813,8.028621510168788,96.67910399745315,30728.32524581291,1.3345125690328545,0.33478349348557207,2.028187878974732,4038.073865155818,102384.3706800676,1756.6376751874257,17148.57506632361,287242.3184316362,1165.7392350908842,1242.8589188039891,1308.8650439627727,1530.6380973849127,11.069281428606956,54.737596664461414,662.8949876335562,156.71950015634337,13386.037907101387,29.50583380483756,12355.199852168229,9439.219045430294,0.7726652480552482
2018-11-07,47314.54087074178,8.017357315610957,783.6537306031192,8.398387185391016,10.984102672526108,123693.74594792376,1.5918039817024727,40.580864702805016,0.4851447382728249,2009.8116888008692,144576.83301937292,1.683261700560007,40587.41967052201,12.554104512250769,64392.51251903542,14.431380476344158,36836.54996990435,1.411653205081709,0.03909978495274631,116612.81042164337,0.1524109877402734,248739.81910511054,0.09686009321728113,0.5470362210539529,78848.18922897859,38.97884309052439,6623.231652544279,1.3191029929959288,7.464595804557551,2.9316046329718706,2.9453434046306213,1.224935064216109,2794.9903469330307,8.03123773088767,95.56887549122335,30970.944714103734,1.337522319880636,0.33517655893820825,2.023350952699529,4087.917217543659,102923.09667395087,1755.4795421905148,17446.22527780932,289126.2315294595,1162.6036566694163,1237.7771397725708,1301.758568439585,1517.7884207493992,11.048424912280156,55.131640312277995,671.9762515897913,159.4776163779576,13516.237046608994,30.01857048666519,12439.974029981844,9543.353228604792,0.7817598443369018
2018-11-06,47138.518711418576,7.996114764081746,791.2973757548933,8.381166366402812,10.966096157712371,125198.63118228602,1.588671866226224,40.21329302621047,0.4852057674047413,2009.9870086040978,146382.02754310644,1.683368355309111,40983.85336115866,12.55786781672897,64829.98620449247,14.428507276399506,37022.80132038264,1.4035380494724838,0.03907127110378434,117387.86666910542,0.1522573679023728,248794.8851786684,0.09681896414916237,0.5533896678994249,79125.34147895737,38.421883689432036,6663.668646894579,1.3164455441990044,7.45840425141148,2.9283104928576282,2.9298872137968455,1.2176255915623162,2822.9081029896925,8.010735446676593,95.04360702122662,30928.737150686396,1.3512501715147796,0.33480294065463573,2.049849143493874,4119.142450457417,103189.96743141476,1759.392119071195,17392.782260540534,287581.64488025405,1156.591017079076,1231.7972384997809,1295.782423522628,1509.8833148709757,10.990241329929077,55.08308954560451,677.614319438107,160.1781167800252,13483.841052566373,29.972036642916077,12467.329764671542,9596.51387567412,0.790393428589519
2018-11-05,46646.78454818917,7.978761222188038,789.1907926768763,8.389626660009268,10.98263241545407,124418.52973966052,1.590534845406891,40.35415772808862,0.4866407016273302,2019.2110779994189,145153.28769287182,1.6866883149675451,40599.13298108704,12.582634835205655,64206.674448611855,14.423673069144714,36581.8209228847,1.4059363545983334,0.039088773911574504,116050.40971964756,0.15123943020011682,245714.42942974778,0.097061982649597,0.558263934276954,77013.12982628732,38.493352092059425,6590.784682171137,1.3167903776478718,7.420614149585586,2.9238462225934696,2.935376213162546,1.2176673075384723,2792.772389174577,8.018249915444432,95.83699559762167,30341.04148308895,1.3513412763897181,0.3344272942795256,2.0551457046907973,4054.133936011522,101964.46463491909,1758.139821755759,17135.971920560776,282071.70877985656,1159.3589860358425,1235.3216965859338,1299.4259002129272,1514.1672748843907,11.010684236859104,55.31767760598015,680.6915102068667,160.05864958128205,13512.756432679362,29.909532767846446,12303.338566266364,9581.056995545317,0.7803190051132907
2018-11-01,46131.44400265479,7.930429687780218,800.0858488402595,8.41007778639037,10.984655977811858,126427.80726761943,1.5979936236783603,40.1387865909858,0.48642015300024816,2013.507460476296,145081.04697666236,1.6829623405917207,40504.14077465315,12.553195407368825,64222.14845444912,14.297063625080668,36456.485468507555,1.4102629521159957,0.03902547941388466,116110.34218371293,0.15176990475298235,243230.4635952253,0.09738180630955108,0.5506741280435569,76661.6649145057,35.88347991037044,6567.204254094029,1.3174836253777022,7.3267155968456,2.9138562141688533,2.9390025970728577,1.2166548982880379,2820.855752934729,8.017829057016032,96.0420512992772,29976.761466138036,1.3926758885029484,0.335701774461536,2.030269995403654,4075.6136782992166,101687.1626775439,1748.2306107332493,17055.710140329214,277835.14667929686,1161.2687834957026,1238.2391235062114,1302.641977465162,1516.5207466636557,11.024110571542376,54.955191199138774,693.6590853825896,162.53439378101604,13599.20481952777,30.881069256321656,12312.829097355685,9580.282809987471,0.7706055196472006
2018-10-31,46250.72602447537,7.952548707276398,803.0084833278743,8.43349739471866,11.013771035080023,126874.92098835789,1.595543765935815,39.58702367610513,0.48744658806262703,2026.7386404139313,144583.55950365798,1.687912744648658,40415.90250678807,12.592194007300025,64144.63091026247,14.348558994739145,36406.092281637204,1.4087744311786943,0.03901098223729767,115619.05105603016,0.15139717660059204,240775.62813962926,0.09792030802902375,0.5474905389592932,77234.97847574198,35.30495922494014,6580.994842849613,1.3213217874413625,7.343102513240659,2.9125300974980113,2.942215032118571,1.2204203579605857,2815.9294312014713,8.01842376154588,95.50769525871588,30106.886141180596,1.3697088119435203,0.3354075062447348,2.0017799911201366,4092.2409754947817,102211.33678599376,1761.6201671424396,16979.202231264477,278731.494274801,1163.9379570673066,1243.2554756511277,1310.488302033852,1534.0385533812696,11.036248585476757,54.73979298396472,701.9937000250055,162.60763316573198,13608.958343739941,29.825792889708502,12094.073012394703,9485.710840460199,0.7661046952476852
2018-10-30,45994.38627065459,7.89244709743134,832.5598068109329,8.480693712477386,11.06397869856685,124653.54440879938,1.599958956075441,39.72487853328492,0.48682744322441046,2035.135954953193,144329.15046082044,1.6916926047469283,40265.92421015263,12.624130036335515,64092.70667636847,14.245756722905819,35604.548728481284,1.4230279950119609,0.03888417709906693,115498.96846815138,0.1509009661690772,243853.84495826834,0.09879847907576074,0.548580391588651,77394.32936268472,36.17642028227801,6533.618345549439,1.3223465310343694,7.2716288174958885,2.9077723070808323,2.974734080296643,1.2174886861289471,2763.2776584272706,8.052962438736042,93.33114720572897,30150.73645981344,1.3820017433559935,0.33703859324950924,1.998469848365295,4086.3063255306,101298.30206370272,1751.6627769094316,16830.560658000686,279284.86583436,1176.347386230027,1256.1988555514276,1323.6530383417949,1547.4625576513724,11.158673745304753,54.75561206821042,725.0348266011763,158.9967568424104,13555.691611064061,29.426984880692977,12053.599379678193,9338.191917127011,0.7553694558247814
2018-10-29,45587.12199165578,7.906277905088246,848.4356562290316,8.486093171140537,11.068193622861534,121588.78695974221,1.5962934666242738,39.76485831098613,0.48754978046520664,2036.0069311891775,143724.07712274796,1.6916986845884203,40051.56059655244,12.624208920041678,63388.670512327146,14.13694687434084,34851.45392898981,1.4185580316382662,0.0388807204617813,114109.78926622098,0.15141738567551064,242126.1527917877,0.09839035764077367,0.5548731279361113,75873.66389645741,35.28102006271322,6490.13030505226,1.3223942989826256,7.291643679288493,2.915396570350716,2.966166402588235,1.2127003346919718,2720.66142796633,8.033664846089058,92.5918161343107,29882.61232558662,1.3982232075941878,0.3344600943737307,2.032302244689044,4023.215658996247,100182.65188407936,1743.688260212202,16816.540777876835,276673.959602488,1173.3637262105758,1253.6945255965074,1321.37489300158,1547.758656866615,11.126149499436522,54.373492603746286,739.4661480315501,161.0019046947741,13607.80614464795,29.520567420874944,11994.54546786754,9300.737781811467,0.7623394281993163
2018-10-25,44196.26241609857,7.827651718565284,858.6401344104577,8.423848886814115,11.074364338063019,124937.87515932189,1.5878406125280804,39.7351949151128,0.4877008718374083,2036.4683462500127,140992.95221413058,1.6873169990298058,39430.13637768942,12.589463719666714,62544.35425426596,14.16227156592388,34978.188013483756,1.4081286234602608,0.03882321067034063,111329.20573660222,0.15130770998586535,235370.58247216546,0.09867387295462761,0.5703289115827403,75588.50749286695,35.2858246592666,6381.274066552147,1.3211258470406613,7.204380987482279,2.91977860017758,2.943357153168229,1.208799822945748,2704.132742110388,8.000006717183886,92.9841099124979,29359.219315995535,1.4270002619556346,0.33391667621124554,1.9738962099018196,3906.171703519563,98324.64182775446,1748.530203345962,16387.118977249396,272405.24149502034,1165.2713009504487,1246.673799452568,1315.2802182362607,1544.8699315621207,11.040620982248626,54.44130206346796,747.7812591276994,162.19165891972762,13623.056688889157,30.14751965412809,12205.572105190586,9192.421029820203,0.756027138395149
2018-10-24,44663.69395929176,7.8321260701630395,848.3627375084834,8.462430202199048,11.06863495556554,126115.53876946776,1.5903315983992277,39.072320526802585,0.4864086438981821,2028.4613237927092,142277.43139576062,1.686507869221088,39745.77199620136,12.583352051051847,63155.83791836086,14.180716826534848,35462.97464015284,1.4108261085035125,0.038835259534351046,112203.49168721779,0.15136318540188815,239177.47102092108,0.09841123838390689,0.5674964426288516,75944.33398883136,35.111989057777855,6453.05689987715,1.3257471439856052,7.211241487638415,2.9193887373625222,2.9492204388480237,1.2139278432919998,2736.3026980208615,8.011154081788952,92.96822811643511,29627.261844530767,1.4374454499583036,0.33601781195240255,1.962716363020927,3975.818798791859,99217.33197323198,1743.7553159277995,16477.987878069038,274568.2320145074,1166.7269256287698,1246.4313620374935,1313.911870308585,1541.055686100442,11.062378405096993,52.579484559426014,742.1639048195522,162.02497755325743,13633.147303110161,30.26688856391348,12197.599677028047,9155.832798870553,0.7566467362157533
2018-10-23,44510.904377085535,7.803987168365121,837.2225454570593,8.461742581171317,11.072042820524931,123046.61164809673,1.591132717859153,39.730947443301105,0.48655086299156886,2032.4705797726278,139114.5194146152,1.6869404206762368,39025.267705645274,12.586359861433342,61754.97516537073,14.230654569842018,35423.633384624794,1.4091371592533903,0.03889657370696125,111891.89403442689,0.15081217248215276,238812.16257173975,0.0984216258149696,0.5637083872815424,75699.82936812502,35.267292613742256,6324.016564117094,1.323164662284391,7.206202946885106,2.9187664586402167,2.9452072741416524,1.2108215316691522,2728.4430072649807,8.001473215028545,93.67045951732673,29508.735937588604,1.4483676029873036,0.33551930058351026,1.9373884465247366,3917.8514914890366,98092.53318047395,1749.09483563709,16293.26821453756,272840.9014567851,1165.5442457421361,1245.8126921202177,1313.5077741516711,1541.662408385311,11.048650568214995,53.8621715200481,734.9893817493659,162.24918922632028,13633.226496962163,30.124587720260905,12451.829190378296,9172.423971973563,0.7587649635424518
2018-10-22,45360.03091154031,7.786822695554651,838.4076672234169,8.397395358959853,11.044336310699924,124062.3581391778,1.583687512009261,39.689757457548914,0.4888841687926701,2026.766837027604,143614.96258617932,1.689578103530989,40029.11142414147,12.605211967612277,63406.73771435836,14.267739005765401,35412.06734553047,1.4018328988839106,0.03902512948150116,112433.43501699508,0.15016474129074708,244577.6914424484,0.09772091384046547,0.5694446070848188,78175.19669324085,35.47024835907195,6499.72633723437,1.3253902522011751,7.200054569099831,2.9330152980034536,2.9287541796358667,1.2175328148987405,2756.079903823922,7.971311094412558,93.86210083122448,30123.33917334568,1.420128530956152,0.3344993894657661,1.912469103236674,4012.9289655306925,99961.18187498859,1748.6465515527775,16792.27267382031,277059.12085676583,1157.9146100786631,1235.26128857913,1300.520831641252,1522.8252289623126,10.98830494395042,54.53495743682592,727.5027054241252,161.8826154622516,13520.005834729991,30.0958684109858,12561.665387349962,9143.093836237545,0.7708415062435904
2018-10-18,46139.168800326705,7.806641150236155,880.0269385540189,8.371335727977275,11.011882581503132,121733.80640436946,1.5815460661379441,39.16177999621666,0.4883810336401021,2026.7258863184236,145870.27099282478,1.6925198587397725,40565.32747518234,12.626970035470576,64248.427833911104,14.332686408826454,35610.42097977904,1.3985363060047415,0.03909527291739979,112616.16319830545,0.1495107619995608,247650.27953810242,0.09744944048449405,0.5688042601740956,77668.85311319106,35.49893078906561,6628.51542616478,1.3334494237615682,7.224168629991922,2.940018545248061,2.9228560595806483,1.2200852602497467,2749.692815192345,7.961101666421681,93.5013543118855,30313.91550421228,1.4206152284261846,0.33647146297265607,1.9437241223037152,4053.260679530013,100882.34334979189,1742.6239530702885,16895.571898076512,278716.50478965166,1155.0038278357706,1231.123098335278,1295.1242599308873,1516.9021027938077,10.966614392667783,54.87693842090959,764.3839897833371,160.35680307092352,13447.073764980349,30.274216360110824,11876.514388827429,9110.734238996612,0.7616890951885075
2018-10-17,45867.27367213077,7.812894366553563,875.6344369777898,8.409853575156337,11.052120071095482,117843.30687574485,1.5858673226866868,39.70552293152858,0.48691596814348154,2030.9281798522807,145338.2112097767,1.6894576236900423,40319.063519131974,12.605221816824248,64255.11983016797,14.326210168388329,35228.918029163964,1.4039798694622132,0.038973440349112605,113042.98838829121,0.14931557743805332,246735.48986658244,0.09809519659727735,0.5745446361651664,78486.63790123665,35.61171624346632,6573.938473649504,1.329464665195456,7.200604172329882,2.9270419810603743,2.9329078109747364,1.216796718130383,2749.6438455670227,7.966105467078061,94.65277237640724,30496.65885472616,1.4257892325412531,0.33711728612729464,1.9520578610688002,4036.5814332828945,100412.03299184506,1748.169482491727,17179.692781023336,279138.189899729,1159.5597395369466,1236.4726829317508,1300.8620994152243,1524.348729042021,11.004856688339403,54.914234874813644,757.8934752692464,160.41862863024883,13489.649397154211,29.822061139730963,11790.328334469632,9109.710318040476,0.7615964274221976
2018-10-15,45858.62590933158,7.783775331301983,892.8223764181871,8.427634925204607,11.002080991327022,121579.05977986153,1.5766770169201674,39.796050498141874,0.4885780890621939,2019.780757806975,148971.51097910167,1.6909906191402526,41189.47716159423,12.61700583449766,65315.71566811891,14.373365974983793,35842.1165934408,1.390996311196534,0.039203419992536515,116412.44024107237,0.14890563272461024,250815.39851752768,0.09710087710328046,0.5812760091272888,79756.69161872196,35.55593446314401,6653.262587832409,1.3379766438742644,7.180097536527367,2.9436106741646015,2.905306354353863,1.2233862528985642,2771.355523024544,7.929036212728556,95.7895622508,30653.095921904838,1.3477900969858236,0.33540652412684446,1.9161734608608052,4118.035573321829,101737.57548268895,1745.1918235703135,17391.974971851327,280594.31113350234,1148.8098444951145,1224.9248323418753,1289.191475381329,1514.1029259369736,10.900041221074193,55.4485096916044,787.1900769447569,159.79612927380816,13346.844910139114,30.099591828698696,11768.774506393805,9170.204679289718,0.769750745816737
2018-10-11,45504.76528875364,7.805423607186458,887.0453701768294,8.424242934436402,11.055649989264305,122186.61929543891,1.5849392784720242,39.786230849333585,0.49183223487721506,2028.9713137638091,146882.57034555587,1.6996137998951988,40724.49047100051,12.680441273150722,64954.26889670352,14.426652926928549,35805.177393378166,1.3999961459094408,0.03911182671092128,115224.3031333016,0.1489970367914698,248897.04382999145,0.09776063900118141,0.581678702546658,78554.49582526817,34.685432022495945,6576.074467013596,1.3416920337293767,7.138154879919821,2.9522872918939553,2.924097628261873,1.2240310716826777,2782.4092213583867,7.96030674417235,94.5786827634282,30370.046520392872,1.3399195197811133,0.3349453387072241,1.8683852801353964,4093.8024132813052,101345.87671091205,1749.863921822677,16993.82137149228,277845.4483547754,1156.3565787740142,1233.0111641545332,1297.4896491096981,1523.065621314191,10.969459842661587,55.05571895031852,784.2505619912478,160.19432039684364,13362.307157288877,30.604792961025836,11717.028530938978,9199.537497048143,0.7553862646257903
2018-10-10,45236.26304144272,7.819139777381989,886.1055331031622,8.421322726558309,11.093375327073835,119572.21609549508,1.5958202880911958,39.341487421853884,0.49291133292627504,2035.0222979100865,146352.49538164408,1.705723247844524,40719.79027662293,12.726525265223582,64867.09933740064,14.526937920075222,35678.04731101239,1.4011584525256784,0.03914588897643345,112645.74328210508,0.1486911778995766,249000.66030373643,0.09786999364207165,0.5784675725106049,77141.8072002847,35.6751769310896,6549.706233861729,1.3367565867253357,7.162609302311704,2.9534206870082205,2.9267257284856663,1.2233382254803786,2760.289222739463,7.975006915364808,93.65557217724815,30169.12500843282,1.3191033882489342,0.33552321546822167,1.852231415537222,4014.280678061374,101220.1200680042,1754.587645917314,17063.54689591533,276932.67729415203,1157.2478547569604,1234.394052748252,1299.608276178284,1526.9414805607043,10.976977517258339,54.006729384911026,779.8922986461706,160.1142190147204,13436.176372818778,30.219728874787382,11863.917300652813,9233.723717742543,0.7500832937651336
2018-10-09,46178.199942468505,7.800751024348572,916.2919890977817,8.459634134785835,11.164398148166034,121271.5985377822,1.5965339818166802,38.86059775191486,0.49205058169761684,2032.5772877451748,148325.61707410804,1.707264581010903,41350.01016613708,12.736402659575006,65783.52815502312,14.587223718822484,36419.968205876205,1.4106784704796895,0.039089376016479965,113383.39469823988,0.14856345440698376,252494.3845681671,0.09847976816290967,0.5771074065148255,77168.4131744995,36.35096597675563,6678.65199928175,1.3423628886992462,7.130896552893232,2.9484723184415307,2.9474886057380045,1.2098938899109204,2767.7734811765804,7.990959020520165,93.70766046805984,30613.08539830789,1.3196019765771143,0.3350500526291636,1.8194952099843809,4161.345375197937,103456.36116349435,1755.0502460580944,17285.14965746538,281045.59187807323,1165.7294873847527,1243.351182069303,1308.2478275326714,1533.9709638913757,11.055646586604514,54.70333931051913,803.5022826212423,158.10148933115835,13200.775549306034,30.120556342874657,11811.30003079893,9100.455487763502,0.7486241528119126
